target_overall_rating,prop_size_sqft,prop_type_house,prop_type_apartment,prop_type_office,prop_latitude,prop_longitude,prop_total_jobs,prop_eco_friendly,prop_pet_present,cleaner_total_jobs,cleaner_avg_rating,cleaner_rating_trend,cleaner_experience_years,cleaner_spec_house,cleaner_spec_apartment,cleaner_spec_office,cleaner_avg_job_value,cleaner_completion_rate,cleaner_avg_bid_amount,cleaner_client_retention,hist_previous_jobs,hist_avg_rating,hist_days_since_last,hist_prop_type_match,hist_price_compatibility,hist_client_avg_rating,hist_client_total_jobs,hist_rebooking_indicator,hist_has_communication,hist_issue_resolution_rate,ctx_urgency_days,ctx_price_low,ctx_price_medium,ctx_price_high,ctx_service_complexity,ctx_season_sin,ctx_season_cos,ctx_is_weekend,ctx_client_tenure_days,rating_quality,rating_communication,rating_timeliness,rating_professionalism,meta_job_id,meta_client_id,meta_cleaner_id,meta_property_id,meta_scheduled_date,meta_review_id
9.0,2765.0,0,0,1,38.08272944,23.85200269,13,0,0,3,8.0,0.0,-0.9452054794520548,0.0,0.0,1.0,380.0,0.75,213.27868852459017,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-345,0,0,1,0.205,-0.5000000000000004,0.8660254037844384,0,-345,9.0,8.0,8.0,9.0,2448,1375,1308,298,2024-11-28,2184
6.0,2005.0,1,0,0,38.0659031,23.66327438,5,0,0,2,8.0,0.0,-0.8082191780821918,0.0,0.0,1.0,175.0,0.6666666666666666,187.21153846153845,0.0,0,0.0,9999,0.0,0.5,5.5,3,0,1,1.0,-295,0,0,1,0.25,0.49999999999999994,0.8660254037844387,0,-295,5.0,7.0,4.0,7.0,2449,1475,1152,432,2025-01-17,2185
8.0,2415.0,1,0,0,38.05384289,23.7287649,16,0,0,5,7.0,0.0,-0.3424657534246575,0.4,0.4,0.2,142.0,0.7142857142857143,194.4262295081967,0.0,0,0.0,9999,0.0,0.5,6.333333333333333,10,0,1,1.0,-125,0,0,1,0.21,-0.4999999999999997,-0.8660254037844388,1,-125,7.0,7.0,6.0,9.0,2450,1587,1162,579,2025-07-06,2186
8.0,952.0,0,1,0,37.89177795,23.58716887,3,0,0,19,7.157894736842105,0.1421052631578945,-0.27123287671232876,0.21052631578947367,0.42105263157894735,0.3684210526315789,145.26315789473685,0.95,151.4179104477612,0.0,0,0.0,9999,0.0,0.5,6.0,3,0,1,1.0,-99,0,1,0,0.215,-0.8660254037844384,-0.5000000000000004,0,-99,9.0,7.0,7.0,8.0,2451,1470,1139,424,2025-08-01,2187
8.0,3171.0,0,0,1,38.03685576,23.67520549,13,0,0,13,6.923076923076923,-0.12307692307692353,-0.4657534246575342,0.15384615384615385,0.38461538461538464,0.46153846153846156,162.69230769230768,0.8666666666666667,160.94827586206895,0.07692307692307687,0,0.0,9999,0.0,0.5,7.5,7,0,1,1.0,-170,0,0,1,0.25,0.49999999999999994,-0.8660254037844387,0,-170,8.0,9.0,7.0,9.0,2452,1578,1229,569,2025-05-22,2188
5.0,646.0,0,1,0,37.95035087,23.69821887,5,0,0,34,5.852941176470588,-0.2529411764705882,-0.0136986301369863,0.2647058823529412,0.29411764705882354,0.4411764705882353,93.08823529411765,0.9444444444444444,103.38983050847457,0.02941176470588236,0,0.0,9999,0.0,0.5,6.625,11,0,1,1.0,-5,1,0,0,0.23,-0.5000000000000004,0.8660254037844384,0,-5,6.0,6.0,4.0,6.0,2454,1708,1171,741,2025-11-03,2189
5.0,3268.0,0,0,1,38.12183385,23.82711283,6,0,0,0,0.0,0.0,-0.9917808219178083,0.0,0.0,0.0,0.0,0.0,124.03508771929825,0.0,0,0.0,9999,0.0,0.5,7.5,2,0,1,1.0,-362,0,0,1,0.215,-0.5000000000000004,0.8660254037844384,0,-362,6.0,4.0,6.0,6.0,2455,1496,1250,459,2024-11-11,2190
8.0,1965.0,1,0,0,37.98220734,23.86876123,10,0,0,2,8.0,0.0,-0.9095890410958904,0.0,0.5,0.5,220.0,0.6666666666666666,206.75324675324674,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-332,0,0,1,0.2,-2.4492935982947064e-16,1.0,0,-332,9.0,9.0,6.0,9.0,2456,1653,1126,670,2024-12-11,2191
7.0,1692.0,0,0,1,37.99368846,23.79333215,6,0,0,17,5.823529411764706,0.07647058823529473,-0.5698630136986301,0.29411764705882354,0.29411764705882354,0.4117647058823529,123.82352941176471,0.85,119.76190476190476,0.05882352941176472,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-208,0,1,0,0.25,0.8660254037844387,-0.4999999999999998,0,-208,8.0,8.0,7.0,6.0,2457,1466,1286,418,2025-04-14,2192
6.0,1270.0,0,1,0,37.96942402,23.64781538,11,0,0,0,0.0,0.0,-0.9698630136986301,0.0,0.0,0.0,0.0,0.0,154.92537313432837,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-354,0,1,0,0.25,-0.5000000000000004,0.8660254037844384,0,-354,7.0,6.0,4.0,5.0,2458,1811,1292,887,2024-11-19,2193
9.0,876.0,1,0,0,38.11053406,23.73249221,8,0,0,8,9.25,0.0,-0.6986301369863014,0.375,0.0,0.625,366.25,0.8,363.65384615384613,0.0,0,0.0,9999,0.0,0.5,8.0,3,0,1,1.0,-255,0,1,0,0.245,0.8660254037844386,0.5000000000000001,0,-255,10.0,10.0,10.0,9.0,2459,1352,1218,272,2025-02-26,2194
6.0,982.0,0,1,0,37.84850941,23.70258708,6,0,0,5,6.8,0.0,-0.7506849315068493,0.2,0.2,0.6,132.0,0.7142857142857143,120.63492063492063,0.0,0,0.0,9999,0.0,0.5,9.0,4,0,1,1.0,-274,0,1,0,0.245,0.8660254037844386,0.5000000000000001,0,-274,5.0,5.0,6.0,6.0,2460,1485,1293,446,2025-02-07,2195
10.0,1749.0,1,0,0,37.97963029,23.75481178,7,0,0,15,9.6,0.0,-0.3424657534246575,0.13333333333333333,0.3333333333333333,0.5333333333333333,443.0,0.8823529411764706,338.85714285714283,0.0,0,0.0,9999,0.0,0.5,9.5,5,0,1,1.0,-125,0,0,1,0.21,-0.4999999999999997,-0.8660254037844388,1,-125,9.0,10.0,9.0,9.0,2461,1723,1137,763,2025-07-06,2196
5.0,3813.0,0,0,1,38.11676752,23.68432919,6,0,0,28,6.071428571428571,0.22857142857142865,-0.06301369863013699,0.32142857142857145,0.39285714285714285,0.2857142857142857,74.64285714285714,0.8484848484848485,100.25862068965517,0.0,0,0.0,9999,0.0,0.5,6.909090909090909,12,0,1,1.0,-23,0,0,1,0.205,-0.8660254037844386,0.5000000000000001,0,-23,4.0,6.0,5.0,4.0,2462,1645,1259,658,2025-10-16,2197
9.0,1288.0,0,0,1,37.88280256,23.6421402,12,0,0,8,7.875,0.0,-0.27945205479452057,0.5,0.25,0.25,312.5,0.8,289.0625,0.0,0,0.0,9999,0.0,0.5,7.0,12,0,1,1.0,-102,0,1,0,0.215,-0.4999999999999997,-0.8660254037844388,0,-102,8.0,9.0,10.0,10.0,2463,1393,1165,323,2025-07-29,2198
7.0,1741.0,0,0,1,37.83406029,23.58885069,8,0,0,15,6.0,-0.20000000000000018,-0.4410958904109589,0.4,0.26666666666666666,0.3333333333333333,120.33333333333333,0.7894736842105263,124.50819672131148,0.06666666666666665,0,0.0,9999,0.0,0.5,6.5,6,0,1,1.0,-161,0,1,0,0.25,0.49999999999999994,-0.8660254037844387,1,-161,6.0,6.0,6.0,8.0,2466,1554,1215,538,2025-05-31,2199
5.0,884.0,1,0,0,37.88720324,23.86701479,5,0,0,18,5.944444444444445,-0.14444444444444482,-0.3589041095890411,0.5,0.2777777777777778,0.2222222222222222,119.44444444444444,0.8571428571428571,126.38157894736842,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-131,1,0,0,0.245,1.2246467991473532e-16,-1.0,0,-131,6.0,5.0,5.0,6.0,2467,1707,1261,740,2025-06-30,2200
9.0,1371.0,1,0,0,37.8829371,23.7959002,4,0,0,8,8.25,0.0,-0.673972602739726,0.25,0.375,0.375,183.75,0.8,206.73076923076923,0.0,0,0.0,9999,0.0,0.5,7.0,6,0,1,1.0,-246,0,1,0,0.21,1.0,6.123233995736766e-17,0,-246,8.0,8.0,9.0,10.0,2468,1615,1126,617,2025-03-07,2201
8.0,2239.0,1,0,0,37.94468899,23.68934935,15,0,0,7,8.0,0.0,-0.7890410958904109,0.14285714285714285,0.2857142857142857,0.5714285714285714,222.85714285714286,0.7777777777777778,214.43548387096774,0.0,0,0.0,9999,0.0,0.5,8.333333333333334,4,0,1,1.0,-288,0,0,1,0.25,0.49999999999999994,0.8660254037844387,0,-288,7.0,8.0,7.0,9.0,2469,1613,1308,615,2025-01-24,2202
5.0,4868.0,0,0,1,37.83536402,23.67919409,9,0,0,22,6.363636363636363,0.23636363636363633,-0.40821917808219177,0.36363636363636365,0.18181818181818182,0.45454545454545453,118.18181818181819,0.7857142857142857,95.39682539682539,0.045454545454545414,1,6.0,99,1.0,0.8666666666666667,6.8,7,1,1,1.0,-149,0,0,1,0.25,1.2246467991473532e-16,-1.0,0,-149,5.0,4.0,3.0,5.0,2470,1747,1271,794,2025-06-12,2203
10.0,1683.0,0,0,1,38.09829914,23.84101635,7,0,0,0,0.0,0.0,-0.9342465753424658,0.0,0.0,0.0,0.0,0.0,290.7971014492754,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-341,0,0,1,0.25,-2.4492935982947064e-16,1.0,0,-341,10.0,10.0,10.0,10.0,2471,1806,1176,879,2024-12-02,2204
8.0,977.0,0,1,0,37.84868962,23.73799123,12,0,0,3,7.333333333333333,0.0,-0.9205479452054794,0.3333333333333333,0.0,0.6666666666666666,213.33333333333334,0.75,149.83050847457628,0.0,0,0.0,9999,0.0,0.5,7.5,3,0,1,1.0,-336,0,1,0,0.245,-2.4492935982947064e-16,1.0,1,-336,8.0,8.0,9.0,9.0,2472,1411,1147,348,2024-12-07,2205
7.0,2296.0,1,0,0,37.95398444,23.76718176,8,0,0,4,8.0,0.0,-0.7972602739726027,0.25,0.25,0.5,225.0,0.8,253.42857142857142,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-291,0,0,1,0.2,0.49999999999999994,0.8660254037844387,0,-291,8.0,7.0,8.0,7.0,2473,1557,1314,542,2025-01-21,2206
10.0,1471.0,0,1,0,38.05759203,23.61572927,6,0,0,8,9.625,0.0,-0.7534246575342466,0.25,0.5,0.25,206.25,0.8888888888888888,285.6060606060606,0.0,0,0.0,9999,0.0,0.5,9.0,3,0,1,1.0,-275,0,0,1,0.25,0.8660254037844386,0.5000000000000001,0,-275,10.0,9.0,10.0,10.0,2474,1785,1148,845,2025-02-06,2207
6.0,1215.0,1,0,0,38.02386239,23.85162053,9,0,0,2,6.5,0.0,-0.7397260273972602,0.5,0.5,0.0,110.0,0.6666666666666666,171.82539682539684,0.0,0,0.0,9999,0.0,0.5,8.333333333333334,4,0,1,1.0,-270,0,1,0,0.25,0.8660254037844386,0.5000000000000001,0,-270,6.0,7.0,5.0,5.0,2475,1771,1247,824,2025-02-11,2208
10.0,1749.0,1,0,0,37.97963029,23.75481178,7,0,0,11,9.545454545454545,0.054545454545454675,-0.7095890410958904,0.18181818181818182,0.18181818181818182,0.6363636363636364,365.90909090909093,0.9166666666666666,293.36206896551727,0.18181818181818177,0,0.0,9999,0.0,0.5,9.0,2,0,1,1.0,-259,0,0,1,0.25,0.8660254037844386,0.5000000000000001,1,-259,10.0,10.0,10.0,9.0,2477,1723,1202,763,2025-02-22,2209
7.0,2805.0,0,0,1,37.93928881,23.62061525,13,0,0,7,5.571428571428571,0.0,-0.6465753424657534,0.42857142857142855,0.14285714285714285,0.42857142857142855,132.14285714285714,0.875,127.6,0.0,1,6.0,41,1.0,0.8181818181818181,7.5,5,1,1,1.0,-236,0,0,1,0.215,1.0,6.123233995736766e-17,0,-236,7.0,7.0,5.0,6.0,2478,1626,1303,633,2025-03-17,2210
7.0,682.0,0,1,0,37.87928336,23.80355215,13,0,0,10,6.5,0.0,-0.4246575342465753,0.2,0.5,0.3,203.0,0.9090909090909091,204.59016393442624,0.0,0,0.0,9999,0.0,0.5,6.2,12,0,1,1.0,-155,1,0,0,0.245,1.2246467991473532e-16,-1.0,0,-155,6.0,6.0,6.0,6.0,2479,1736,1197,781,2025-06-06,2211
7.0,2659.0,1,0,0,38.09778145,23.76326917,8,0,0,6,5.833333333333333,0.0,-0.8493150684931506,0.5,0.16666666666666666,0.3333333333333333,158.33333333333334,0.8571428571428571,124.82758620689656,0.0,0,0.0,9999,0.0,0.5,6.5,3,0,1,1.0,-310,0,1,0,0.25,0.49999999999999994,0.8660254037844387,0,-310,8.0,6.0,5.0,8.0,2480,1795,1250,860,2025-01-02,2212
9.0,2677.0,0,0,1,38.11527316,23.70228596,12,0,0,7,9.857142857142858,0.0,-0.6027397260273972,0.42857142857142855,0.42857142857142855,0.14285714285714285,296.42857142857144,0.6363636363636364,341.953125,0.0,0,0.0,9999,0.0,0.5,8.4,6,0,1,1.0,-220,0,0,1,0.25,0.8660254037844387,-0.4999999999999998,0,-220,9.0,9.0,10.0,8.0,2481,1431,1183,374,2025-04-02,2213
9.0,1646.0,1,0,0,37.90332497,23.65680713,12,0,0,21,7.857142857142857,0.3428571428571425,-0.19726027397260273,0.23809523809523808,0.19047619047619047,0.5714285714285714,260.95238095238096,0.7777777777777778,250.08928571428572,0.0,0,0.0,9999,0.0,0.5,7.555555555555555,11,0,1,1.0,-72,0,0,1,0.21,-0.8660254037844384,-0.5000000000000004,0,-72,9.0,10.0,10.0,10.0,2482,1343,1309,262,2025-08-28,2214
6.0,2419.0,1,0,0,37.92886347,23.66490691,15,0,0,5,7.4,0.0,-0.821917808219178,0.0,0.2,0.8,185.0,0.8333333333333334,158.35616438356163,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-300,0,0,1,0.2,0.49999999999999994,0.8660254037844387,1,-300,5.0,7.0,4.0,7.0,2483,1397,1305,329,2025-01-12,2215
9.0,1440.0,1,0,0,37.94822407,23.82413671,1,0,0,14,8.285714285714286,-0.08571428571428719,-0.36712328767123287,0.2857142857142857,0.42857142857142855,0.2857142857142857,186.42857142857142,0.875,261.8333333333333,0.0,0,0.0,9999,0.0,0.5,7.5,4,0,1,1.0,-134,0,1,0,0.25,1.2246467991473532e-16,-1.0,0,-134,10.0,10.0,9.0,8.0,2484,1328,1241,242,2025-06-27,2216
8.0,1145.0,1,0,0,37.88804276,23.73571666,2,0,0,2,6.0,0.0,-0.8958904109589041,0.5,0.0,0.5,105.0,0.6666666666666666,172.58620689655172,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-327,0,1,0,0.2,-2.4492935982947064e-16,1.0,0,-327,9.0,7.0,7.0,9.0,2485,1538,1272,517,2024-12-16,2217
6.0,3775.0,0,0,1,37.90875707,23.65437315,8,0,0,19,7.105263157894737,0.09473684210526301,-0.09315068493150686,0.3157894736842105,0.2631578947368421,0.42105263157894735,158.68421052631578,0.9047619047619048,158.8,0.052631578947368474,0,0.0,9999,0.0,0.5,6.285714285714286,10,0,1,1.0,-34,0,0,1,0.205,-0.8660254037844386,0.5000000000000001,1,-34,7.0,6.0,6.0,6.0,2486,1441,1305,386,2025-10-05,2218
6.0,1021.0,0,1,0,37.88069423,23.72515572,15,0,0,10,6.9,0.0,-0.7013698630136986,0.3,0.1,0.6,182.5,0.8333333333333334,160.6578947368421,0.0,0,0.0,9999,0.0,0.5,7.0,7,0,1,1.0,-256,0,1,0,0.23,0.8660254037844386,0.5000000000000001,0,-256,7.0,7.0,4.0,5.0,2487,1728,1305,770,2025-02-25,2219
8.0,2357.0,0,0,1,37.843391,23.59659968,14,0,0,8,7.0,0.0,-0.7561643835616438,0.25,0.625,0.125,103.75,0.8,141.69117647058823,0.0,0,0.0,9999,0.0,0.5,9.5,3,0,1,1.0,-276,0,0,1,0.205,0.8660254037844386,0.5000000000000001,0,-276,7.0,9.0,8.0,9.0,2488,1730,1138,772,2025-02-05,2220
9.0,534.0,0,1,0,38.10953474,23.71007552,7,0,0,10,8.3,0.0,-0.6,0.2,0.4,0.4,124.5,0.9090909090909091,210.16129032258064,0.0,0,0.0,9999,0.0,0.5,8.0,4,0,1,1.0,-219,1,0,0,0.23,0.8660254037844387,-0.4999999999999998,0,-219,9.0,10.0,9.0,8.0,2489,1793,1265,857,2025-04-03,2221
9.0,1278.0,1,0,0,38.04054409,23.79699216,3,0,0,19,9.421052631578947,0.0789473684210531,-0.27671232876712326,0.5263157894736842,0.3684210526315789,0.10526315789473684,331.57894736842104,0.9047619047619048,353.80281690140845,0.10526315789473684,0,0.0,9999,0.0,0.5,8.4,6,0,1,1.0,-101,0,0,1,0.21,-0.4999999999999997,-0.8660254037844388,0,-101,8.0,9.0,7.0,9.0,2490,1608,1160,610,2025-07-30,2222
6.0,798.0,0,1,0,38.08897029,23.85672754,9,0,0,19,6.894736842105263,0.10526315789473717,-0.3643835616438356,0.21052631578947367,0.5789473684210527,0.21052631578947367,131.31578947368422,0.7916666666666666,136.231884057971,0.052631578947368474,0,0.0,9999,0.0,0.5,7.0,7,0,1,1.0,-133,1,0,0,0.245,1.2246467991473532e-16,-1.0,1,-133,7.0,6.0,4.0,7.0,2491,1371,1217,294,2025-06-28,2223
8.0,929.0,0,1,0,38.0558039,23.64106259,10,0,0,6,6.833333333333333,0.0,-0.7561643835616438,0.3333333333333333,0.16666666666666666,0.5,208.33333333333334,0.8571428571428571,180.8695652173913,0.16666666666666663,0,0.0,9999,0.0,0.5,7.333333333333333,4,0,1,1.0,-276,0,1,0,0.215,0.8660254037844386,0.5000000000000001,0,-276,8.0,7.0,9.0,9.0,2492,1454,1251,403,2025-02-05,2224
7.0,1169.0,1,0,0,38.00962405,23.73282281,12,0,0,1,8.0,0.0,-0.8438356164383561,0.0,1.0,0.0,75.0,0.3333333333333333,190.25,0.0,0,0.0,9999,0.0,0.5,7.0,2,0,1,1.0,-308,0,1,0,0.21,0.49999999999999994,0.8660254037844387,1,-308,8.0,6.0,7.0,7.0,2493,1374,1281,297,2025-01-04,2225
7.0,947.0,0,0,1,38.02479566,23.70949688,11,0,0,3,7.333333333333333,0.0,-0.3041095890410959,0.6666666666666666,0.3333333333333333,0.0,56.666666666666664,0.6,195.66666666666666,0.0,0,0.0,9999,0.0,0.5,6.714285714285714,8,0,1,1.0,-111,1,0,0,0.215,-0.4999999999999997,-0.8660254037844388,1,-111,8.0,6.0,7.0,7.0,2495,1698,1246,729,2025-07-20,2226
7.0,4274.0,0,0,1,37.97888897,23.65048198,4,0,0,10,7.1,0.0,-0.3150684931506849,0.2,0.3,0.5,159.0,0.625,182.3728813559322,0.0,0,0.0,9999,0.0,0.5,6.0,10,0,1,1.0,-115,0,0,1,0.205,-0.4999999999999997,-0.8660254037844388,0,-115,8.0,8.0,8.0,8.0,2496,1378,1120,302,2025-07-16,2227
8.0,1385.0,0,1,0,37.99806119,23.59776936,8,0,0,2,7.0,0.0,-0.6547945205479452,0.0,0.5,0.5,145.0,0.6666666666666666,184.48529411764707,0.0,0,0.0,9999,0.0,0.5,7.5,3,0,1,1.0,-239,0,1,0,0.22,1.0,6.123233995736766e-17,0,-239,7.0,7.0,6.0,9.0,2497,1757,1149,807,2025-03-14,2228
6.0,2502.0,1,0,0,38.09609052,23.60377959,11,0,0,8,7.0,0.0,-0.5698630136986301,0.25,0.25,0.5,128.125,0.7272727272727273,119.31818181818181,0.0,0,0.0,9999,0.0,0.5,8.0,6,0,1,1.0,-208,0,0,1,0.2,0.8660254037844387,-0.4999999999999998,0,-208,5.0,7.0,5.0,7.0,2498,1614,1293,616,2025-04-14,2229
9.0,1147.0,1,0,0,37.85073477,23.65076867,3,0,0,8,7.375,0.0,-0.6821917808219178,0.75,0.0,0.25,221.875,0.8,221.3793103448276,0.0,0,0.0,9999,0.0,0.5,9.0,5,0,1,1.0,-249,0,1,0,0.21,1.0,6.123233995736766e-17,0,-249,10.0,9.0,9.0,10.0,2499,1655,1283,673,2025-03-04,2230
6.0,1051.0,0,1,0,38.07226944,23.63500439,4,0,0,20,5.9,-0.3000000000000007,-0.4684931506849315,0.25,0.4,0.35,107.5,0.7692307692307693,117.41071428571429,0.0,0,0.0,9999,0.0,0.5,7.333333333333333,5,0,1,1.0,-171,1,0,0,0.25,0.49999999999999994,-0.8660254037844387,0,-171,5.0,7.0,6.0,6.0,2500,1807,1181,880,2025-05-21,2231
10.0,668.0,0,1,0,38.01009761,23.78299223,8,0,0,5,9.2,0.0,-0.7095890410958904,0.2,0.6,0.2,204.0,0.8333333333333334,302.46153846153845,0.0,0,0.0,9999,0.0,0.5,7.5,5,0,1,1.0,-259,1,0,0,0.215,0.8660254037844386,0.5000000000000001,1,-259,10.0,10.0,10.0,10.0,2501,1726,1221,767,2025-02-22,2232
8.0,2239.0,0,0,1,38.1334961,23.70171234,5,0,0,23,6.565217391304348,0.23478260869565215,-0.14794520547945206,0.21739130434782608,0.391304347826087,0.391304347826087,121.73913043478261,0.9583333333333334,162.82894736842104,0.0,0,0.0,9999,0.0,0.5,7.111111111111111,10,0,1,1.0,-54,0,0,1,0.25,-1.0,-1.8369701987210297e-16,0,-54,9.0,8.0,9.0,9.0,2502,1493,1257,456,2025-09-15,2233
7.0,1433.0,0,1,0,38.05944012,23.75330872,17,0,0,8,7.875,0.0,-0.3698630136986301,0.375,0.25,0.375,250.0,0.8,230.546875,0.0,0,0.0,9999,0.0,0.5,7.166666666666667,14,0,1,1.0,-135,0,1,0,0.23,1.2246467991473532e-16,-1.0,0,-135,6.0,7.0,7.0,8.0,2503,1769,1207,822,2025-06-26,2234
5.0,1222.0,0,1,0,38.03706934,23.74527742,6,0,0,19,6.052631578947368,0.14736842105263204,-0.273972602739726,0.2631578947368421,0.3157894736842105,0.42105263157894735,127.89473684210526,0.8636363636363636,131.1818181818182,0.0,0,0.0,9999,0.0,0.5,7.25,9,0,1,1.0,-100,0,1,0,0.22,-0.4999999999999997,-0.8660254037844388,0,-100,4.0,6.0,5.0,5.0,2504,1793,1313,858,2025-07-31,2235
9.0,497.0,0,1,0,38.08591415,23.73825021,13,0,0,6,8.166666666666666,0.0,-0.6136986301369863,0.3333333333333333,0.5,0.16666666666666666,235.83333333333334,0.8571428571428571,214.17808219178082,0.16666666666666663,0,0.0,9999,0.0,0.5,7.571428571428571,9,0,1,1.0,-224,1,0,0,0.23,1.0,6.123233995736766e-17,1,-224,10.0,8.0,8.0,9.0,2505,1660,1212,679,2025-03-29,2236
7.0,4938.0,0,0,1,37.92901473,23.65465334,7,0,0,9,8.0,0.0,-0.12054794520547946,0.1111111111111111,0.4444444444444444,0.4444444444444444,201.11111111111111,0.8181818181818182,243.50746268656715,0.0,0,0.0,9999,0.0,0.5,8.0,10,0,1,1.0,-44,0,0,1,0.205,-1.0,-1.8369701987210297e-16,0,-44,8.0,7.0,6.0,7.0,2506,1765,1173,818,2025-09-25,2237
6.0,534.0,0,1,0,38.10953474,23.71007552,7,0,0,9,6.555555555555555,0.0,-0.536986301369863,0.3333333333333333,0.6666666666666666,0.0,68.33333333333333,0.9,169.921875,0.0,0,0.0,9999,0.0,0.5,8.0,6,0,1,1.0,-196,1,0,0,0.245,0.8660254037844387,-0.4999999999999998,1,-196,6.0,5.0,7.0,7.0,2507,1793,1247,857,2025-04-26,2238
7.0,1808.0,1,0,0,37.95239564,23.7488992,12,0,0,22,5.818181818181818,-0.31818181818181834,-0.33424657534246577,0.5,0.13636363636363635,0.36363636363636365,139.0909090909091,0.9166666666666666,129.19117647058823,0.045454545454545414,0,0.0,9999,0.0,0.5,6.75,9,0,1,1.0,-122,0,1,0,0.2,-0.4999999999999997,-0.8660254037844388,0,-122,7.0,7.0,8.0,7.0,2508,1449,1156,396,2025-07-09,2239
9.0,413.0,0,1,0,38.1137459,23.75470367,4,0,0,22,9.454545454545455,0.04545454545454497,-0.024657534246575342,0.36363636363636365,0.36363636363636365,0.2727272727272727,255.45454545454547,0.88,323.2835820895522,0.09090909090909094,0,0.0,9999,0.0,0.5,8.8,12,0,1,1.0,-9,1,0,0,0.215,-0.8660254037844386,0.5000000000000001,0,-9,10.0,10.0,9.0,8.0,2510,1616,1172,619,2025-10-30,2240
8.0,2357.0,0,0,1,37.843391,23.59659968,14,0,0,3,7.0,0.0,-0.7397260273972602,0.0,0.3333333333333333,0.6666666666666666,110.0,0.5,164.33333333333334,0.0,0,0.0,9999,0.0,0.5,9.0,4,0,1,1.0,-270,0,0,1,0.25,0.8660254037844386,0.5000000000000001,0,-270,8.0,7.0,7.0,9.0,2511,1730,1317,772,2025-02-11,2241
9.0,2933.0,1,0,0,38.06809221,23.85913095,8,0,0,11,9.454545454545455,-0.054545454545454675,-0.5972602739726027,0.2727272727272727,0.45454545454545453,0.2727272727272727,147.27272727272728,0.7857142857142857,318.8970588235294,0.09090909090909094,0,0.0,9999,0.0,0.5,8.333333333333334,4,0,1,1.0,-218,0,0,1,0.21,0.8660254037844387,-0.4999999999999998,0,-218,8.0,10.0,8.0,10.0,2512,1398,1172,330,2025-04-04,2242
5.0,1096.0,0,1,0,38.07350758,23.84898674,17,0,0,23,6.130434782608695,0.06956521739130483,-0.2958904109589041,0.21739130434782608,0.391304347826087,0.391304347826087,89.1304347826087,0.92,125.0,0.08695652173913049,0,0.0,9999,0.0,0.5,6.928571428571429,16,0,1,1.0,-108,0,1,0,0.25,-0.4999999999999997,-0.8660254037844388,0,-108,4.0,4.0,3.0,6.0,2513,1503,1250,468,2025-07-23,2243
7.0,2421.0,1,0,0,37.83832031,23.81581712,12,0,0,21,5.904761904761905,-0.20476190476190492,-0.4438356164383562,0.23809523809523808,0.42857142857142855,0.3333333333333333,104.04761904761905,0.7777777777777778,115.96491228070175,0.0,0,0.0,9999,0.0,0.5,6.5,7,0,1,1.0,-162,0,0,1,0.25,0.49999999999999994,-0.8660254037844387,0,-162,8.0,8.0,5.0,6.0,2514,1418,1181,358,2025-05-30,2244
5.0,686.0,0,1,0,37.93890114,23.66286065,2,0,0,25,5.64,-0.13999999999999968,-0.16164383561643836,0.32,0.32,0.36,138.2,0.8928571428571429,114.86486486486487,0.0,0,0.0,9999,0.0,0.5,6.4,6,0,1,1.0,-59,1,0,0,0.245,-1.0,-1.8369701987210297e-16,0,-59,5.0,4.0,6.0,4.0,2515,1748,1318,795,2025-09-10,2245
8.0,902.0,1,0,0,37.99575998,23.62627928,13,0,0,4,6.75,0.0,-0.4438356164383562,0.25,0.5,0.25,116.25,0.8,156.64383561643837,0.0,0,0.0,9999,0.0,0.5,7.285714285714286,8,0,1,1.0,-162,1,0,0,0.21,0.49999999999999994,-0.8660254037844387,0,-162,7.0,7.0,8.0,8.0,2516,1606,1161,606,2025-05-30,2246
9.0,1640.0,1,0,0,38.05417585,23.86327647,4,0,0,15,7.866666666666667,-0.06666666666666732,-0.3013698630136986,0.3333333333333333,0.26666666666666666,0.4,357.3333333333333,0.9375,304.3181818181818,0.0,0,0.0,9999,0.0,0.5,7.666666666666667,7,0,1,1.0,-110,0,0,1,0.21,-0.4999999999999997,-0.8660254037844388,0,-110,10.0,8.0,9.0,10.0,2517,1802,1199,872,2025-07-21,2247
7.0,862.0,0,1,0,37.95135767,23.67791174,11,0,0,6,7.0,0.0,-0.6986301369863014,0.16666666666666666,0.3333333333333333,0.5,147.5,0.75,161.16666666666666,0.0,0,0.0,9999,0.0,0.5,6.833333333333333,7,0,1,1.0,-255,0,1,0,0.23,0.8660254037844386,0.5000000000000001,0,-255,6.0,6.0,5.0,7.0,2518,1789,1229,850,2025-02-26,2248
